input_corrector,output_corrector,tag,explanation
"A xente esfórzase e sacrifícase para cumprir o seu sono, e máis nos tempos que corren.","A xente esforza e sacrifica para cumprir o seu soño, e máis nos tempos que corren.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Onde se aprecia unha conversación entre un pai e unha filla.,Onde se aprecia unha conversa entre un pai e unha filla.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Xa que hoxe en día son moi presentes na rutina dos adultos que teñen fillos.,Xa que hoxe en día son moi presentes na rutina dos adultos que teñen fillos.,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
O apoio das familias é crucial para desenrolar esta etapa.,O apoio das familias é crucial para desenvolver esta etapa.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Cos motivos dados teño que dicir que estou de acordo coa autora e que temos que reflexionar sobre o tema para así poder tomar mellores decisións e cambiar a nosa forma de ver as cousas (se nos fai falta).,Cos motivos dados teño que dicir que estou de acordo coa autora e que temos que reflexionar sobre o tema para así poder tomar mellores decisións e cambiar a nosa forma de ver as cousas (se nos fai falta).,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Podemos apreciar isto en lugares tan comúns e visualizados como poden ser as noticias diarias emitidas en calquera canle de televisión.,Podemos apreciar isto en lugares tan comúns e visualizados como poden ser as noticias diarias emitidas en calquera canle de televisión.,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Isto dase deste xeito por unha razón moi simple.,Isto dáse deste xeito por unha razón moi simples.,0,O output_corrector é adecuado porque corrixiu o erro de pluralización de “dase” a “dáse” e o plural de “simple” a “simples”.
"En conclusión, na actualidade existen diferentes tipos de xóvenes e polo tanto diferentes tipos de evocacións.","En conclusión, na actualidade existen diferentes tipos de mozos e polo tanto diferentes tipos de evocacións.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Onde quedou o sono de ser estudado polas xeracións venideras?,Onde quedará o sono de ser estudado polas xeracións venideras?,0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, cambiando a forma verbal de “quedou” a “quedará” para manter a coherencia temporal."
O correcto sería xuzgar a sociedade por como son as persoas que a comprenden e non por como son aquelas que se dedican a ver a televisión e xogar con peluches.,O correcto sería xulgar a sociedade por como son as persoas que a comprenden e non por como son aquelas que se dedican a ver a televisión e xogar cos peluches.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
A solución está por comezar a cambiar a sociedade e tratar de arranxar os erros que nos levaron ata aquí.,A solución está por comezar a cambiar a sociedade e tratar de arranxar os erros que nos levaron ata aquí.,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Pero a sociedade non pode depender só de xogar ao futbol ou ser modelo.,Pero a sociedade non pode depender só do fútbol ou da moda.,0,O output_corrector é adecuado porque corrixiu o erro do input_corrector entre “futbol” e “ou”.
"Hoxe en día nada é gratis, todo ten un precio.","Hoxe en día nada é gratis, todo ten o seu prezo.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Por outra banda, podemos poñer como exemplo tamén a parexa de Cristiano Ronaldo, unha muller que ata o momento en que se coñeceu que tiña unha relación co futbolista non se sabía nada dela.","Por outra banda, podemos poñer como exemplo tamén á parella de Cristiano Ronaldo, unha muller que ata o momento no que se coñeceu que tiña unha relación co futbolista non se sabía nada dela.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Sin embargo, ahora todas as nenas queren ser coma ela.","Sin embargo, agora todas as nenas queren ser como ela.",0,O output_corrector é adecuado porque corrixiu o erro do input_corrector entre “Sin” e “sin embargo” e entre “ahora” e “como”.
"Pero tamén é cierto que sempre procuramos ""copiar"" a alguén e normalmente non é bo.",Pero tamén é certo que sempre procuramos 'copiar' a alguén e normalmente non é bo.,0,O output_corrector é adecuado porque corrixiu o erro de acentuación e acentuación no input_corrector.
"En conclusión, a utilización da palabra é necesaria para enfrentarnos a algunhas situacións delicadas.","En conclusión, a utilización da palabra é necesaria para enfrontarnos a algunhas situacións delicadas.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"No meu caso non tería ese tipo de discusión, porque si se pode eu iría ao máis barato para non gastar moito.","No meu caso non tería ese tipo de discusión, porque si se pode eu ía ao máis barato para non gastar moito.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Véndesenos cada día mediante publicidade, ""marketing"" e imaxes unha determinada realidade e esta éntranos polos ollos sen caer na conta da súa falsedade.",Véndese nos supermercados diariamente produtos que son anunciados como saudables pero non o son realmente.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Rematamos por creer que o importante é ter unha cara sen manchas, o último móbil ou o mellor coche do mercado.","Rematamos por crer que o importante é ter unha cara sen manchas, o último móbil ou o mellor coche do mercado.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Cando hai un atentado ou un desastre natural subimos á rede imaxes o frases como ""pray for París"".",Cando hai un atentado ou un desastre natural subimos á rede imaxes ou frases como «Pray for Paris».,0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, cambiando a expresión incorrecta por outra correcta."
Prodúcense e gáñanse máis cartos emitindo o contenido mencionado primeiramente.,Prodúcense e gáñanse máis cartos emitindo o contido mencionado primeiro.,0,"O output_corrector é adecuado porque corrixiu o erro de “contenido” por “contido”, que é a forma correcta en galego."
"Un dos problemas, inclusive o máis importante é a falta de comunicación entre pais e fillos, a cal leva a peleas e discusións innecesarias.","Un dos problemas, incluso o máis importante é a falta de comunicación entre pais e fillos, que leva a pelexas e discusións innecesarias.",0,O output_corrector é adecuado porque corrixiu o erro de concordancia entre o suxeito “problemas” e o verbo “é”.
A autora fala sobre a sociedade xoven e como marcan as súas pautas a nivel social e académico.,A autora fala sobre a sociedade xuvenil e como marcan as súas pautas a nivel social e académico.,0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector entre “xoven” e “joven” para “xuvenil”, que é a forma correcta en galego."
É iso algo perxudicial para a sociedade?,É isto algo prexudicial para a sociedade?,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Triunfar no deporte que che gusta practicar pode ser o soño de calquer persoa.,Triunfar no deporte que che gusta practicar pode ser o soño de calquera persoa.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Esperemos que o panorama cambie o se non, que Deus nos pille confesados.","Esperemos que o panorama cambie ou se non, que Deus nos pille confesados.",0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, cambiando a coma por un ou para evitar a repetición de palabras."
Ela non sae cada mediodía no telediario nin é practicamente nunca portada do xornal.,Ela non sae cada mediodía no telexornal nin é case nunca portada dos xornais.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Aparte de que a muller no mundo do deporte carece de recoñecemento, o fútbol está por enriba de calquera outro deporte.","A parte de que a muller no mundo do deporte carece de recoñecemento, o fútbol está por riba de calquera outro deporte.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Non é saudable nin recomendable pero a sociedade de hoxe en día é moi perxudicial para os que se deixan influenciar.,Non é saudable nin recomendable pero a sociedade de hoxe en día é moi prexudicial para os que se dejan influenciar.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"En canto ao problema do texto, penso que a filla fixo moi mal chamando ao pai, sabendo que o interrumpiría no traballo, só porque a nai non lle consentiu facer algo tan materialista como é ""ir de compras"".","En canto ao problema do texto, penso que a filla fixo moi ben chamándoo ao pai, sabendo que o interrompería no traballo, só porque a nai non lle permitiu facer algo tan materialista como é 'ir de compras'.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"A adolescencia, na meirande parte dos casos, crea no entorno familiar desacordos entre pais e fillos que non soen chegar a consenso.","A adolescencia, na meirande parte dos casos, crea no entorno familiar desacordos entre pais e fillos que non soen chegar a consenso.",1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
A relación entre pais e adolescentes é compricada porque un problemiña dos adolescentes para eles é un mundo e para os seus pais é insignificante.,A relación entre pais e adolescentes é complicada porque un problema dos adolescentes para eles é un mundo e para os seus pais é insignificante.,0,"O output_corrector é adecuado porque corrixiu o erro de “compricada” a “complicada” e o erro de “problemíña” a “problema”, mellorando a gramática e a claridade da oración."
O texto reflexa máis dun problema entre pais e fillos adolescentes.,O texto reflexa máis dun problema entre pais e fillos adolescentes.,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"A todo isto, non pretendo afirmar que non hai traballo de fondo, de feito, hai moitas horas de esforzo e traballo, pero iso non o mostran; os rigurosos e duros adestramentos diarios, todas as veces que se cometen erros e hai que repetir o exercicio ou dar outra volta para afianzar terreo.","A todo isto, non pretendo afirmar que non hai traballo de fondo, de feito, hai moitas horas de esforzo e traballo, pero iso non o mostran; os rigorosos e duros adestramentos diarios, todas as veces que se cometen erros e hai que repetir o exercicio ou dar outra volta para afianzar terreo.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
As grandes empresas traballan para proporcionarnos todo tipo de artefactos que cremos necesitar pero que non son máis ca un engano.,As grandes empresas traballan para proporcionarnos todo tipo de artefactos que cremos necesitar pero que non son máis ca un engano.,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Nos últimos anos, a gastronomía acadou tanta popularidade porque tamén melloraron as condicións das cociñas, a limpeza, presentación... E iso á xente gústalle, gústalle ver un prato ben presentado aínda que leve pouca comida porque a presentación tamén conta moito.","Nos últimos anos, a gastronomía acadou tanta popularidade porque tamén melloraron as condicións das cociñas, a limpeza, presentación… E iso á xente gústalle, gústalle ver un prato ben presentado aínda que leve pouca comida porque a presentación tamén conta moito.",0,"O output_corrector é adecuado porque corrixiu os erros de puntuación e acentuación do input_corrector, mellorando a presentación do texto."
Nestes últimos anos xurdiron numerosas tendencias e correntes gastronómicas que grazas a Internet acadaron moita fama e moita repercusión.,Nestes últimos anos xurdiron numerosas tendencias e correntes gastronómicas que grazas á internet acadaron moita fame e moita repercusión.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Este feito súmase á moda de ir a eses restaurantes modernos e caros a comer moi pouca cousa pero moi rica e sobre todo, moi cara.",Este feito súmese á moda de ir aos restaurantes modernos e caros para comer pouco mais rico e caro.,0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, cambiando a forma incorrecta de expresar a idea e facendo que o texto sexa máis claro e gramaticalmente correcto."
Nós nada máis nacer xa pasamos a formar parte do mundo do consumo e a produción.,Nós nada mais nacer xa pasamos a formar parte do mundo do consumo e da produción.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Non poderían existir a unha sen a outra por iso é imprescindible que se dean as dúas e así obter o máximo beneficio.,non podería existir a unha sen a outra por iso é imprescindíbel que se den as dúas e así obter o máximo beneficio.,0,"O output_corrector é adecuado porque corrixiu o erro de pluralización e a forma verbal, mellorando a gramática e a clareza do texto."
Entón podemos afirmar que a produción e o consumo son procesos que están moi relacionados xa que se non existira un o outro tampouco tería sentido.,Entón podemos afirmar que a produción e o consumo son procesos que están moi relacionados xa que sen eles ningún dos dous terían sentido.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"A situación é delicada, xa que de querer frear este consumismo excesivo, todas as economías acabarían desfeitas.","A situación é delicada, xa que de querer frear este consumismo excesivo, todas as economías acabarían desfeitas.",1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Na miña opinión quedará mentres a xente atope tempo suficiente para cociñar, pero en canto a xente se canse de utilizar o seu tempo libre en cociñar e apareza outra moda máis nova desaparecerá.","Na miña opinión quedará mentres a xente atope tempo suficiente para cociñar, pero en canto a xente se canse de utilizar o seu tempo libre en cociñar e apareza outra moda máis nova desaparecerá.",1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Porén, grazas á globalización e ás novas tecnoloxías este coñecemento estendeuse, o que na miña opinión supón un avance, xa que unha parte importante dunha cultura é a súa comida.","Porén, grazas á globalización e as novas tecnoloxías este coñecemento estendeuse, o que na miña opinión supón un avance, xa que unha parte importante dunha cultura é a súa comida.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"No texto expóñense dous casos de consumismo diferentes, pero que ao mesmo tempo son moi semellantes: mercar cousas non necesarias aínda que non se estea a vivir unha situacion económica favorable, e mercar produtos de marca porque se consideran mellores e gastar máis cartos deste xeito.","No texto expóñense dous casos de consumismo diferentes, pero que ao mesmo tempo son moi similares: mercar cousas innecesarias aínda que non se estea vivindo unha situación económica favorábel, e mercar produtos de marca por consideralos mellores e gastar máis diñeiro deste xeito.",0,"O output_corrector é adecuado porque corrixiu os erros do input_corrector, como a falta de acentos e a ortografía incorrecta en palabras como “situación” e “diñeiro”."
Neste caso no texto observamos o problema de Mariano coa súa filla que quere ou pretende ir de compras a Londres e París cando seguramente no seu armario ten numerosas e abundantes pezas de roupa sen necesidade de comprar máis.,Neste caso non observamos ningún problema relacionado co tema da compra de roupas na cidade de Londres e París por parte dunha persoa chamada Mariano.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Neste texto escrito por Xavier Quiroga, ten como tema o conflito entre uns pais coa súa filla.","Neste texto escrito por Xabier Quiroga, ten como tema o conflito entre unha nai e a súa filla.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
En resumidas contas é unha cuestión de educación.,En resumidas contas é unha cuestión de educación.,1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Estas personalidades non só son o modelo de nenos, tamén o son de adultos xa que manexan importantes cantidades de diñeiro por aparecer na televisión.","Estas personalidades non só son o modelo de nenos, senón que tamén o son de adultos xa que xestionan grandes cantidades de cartos por aparecer na televisión.",0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, cambiando “diñeiro” por “cartos” e “xa que” por “senón que”, e “manexan” por “xestionan”, o que mellora a gramática e a claridade da oración."
Non pode deberse todo ás hormonas ¿non?,Non pode deberse todo ás hormonas ? non?,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Dende o meu punto de vista ter unha boa relación cos teus pais é fundamental xa que ao ser máis maiores e querer o mellor para ti, poden dar os mellores consellos e moitas situacións irían a mellor.","Dende o meu punto de vista ter unha boa relación cos teus pais é fundamental xa que ao ser máis maiores e querer o mellor para ti, poden dar os mellores consellos e moitas situacións irian a mellor.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"Como xa dixen antes, os adolescentes non sabemos o que queremos é dicir somos moi caprichosos e queremos todo en todo momento, somos peor con 16 ou 17 anos que con catro.","Como xa dixen antes, os adolescentes non sabemos o que queremos; somos moi caprichosos e queremos todo en todo momento, somos peores con 16 ou 17 anos ca con catro.",0,"O output_corrector é adecuado porque corrixiu os erros do input_corrector, como a falta de puntuación e a errada escritura de “peor” en lugar de “peores”."
"A mocidade ten as súas cousas malas pero tamén boas, xa que todos buscamos o mellor futuro, e isto conséguese culturizándonos e formándonos.","A mocidade ten as súas cousas malas pero tamén bos, xa que todos buscamos o mellor futuro, e isto conséguese cultivando-nos e formando-nos.",1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
Se unha persoa non está cómoda no seu ámbito familiar o mellor que pode facer é intentar solucionalo e erradicar o conflito.,Se unha persoa non está cómoda no seu ámbito familiar o mellor que pode facer é tentar solucionarlo e erradicar o conflito.,0,O output_corrector é adecuado porque corrixiu o erro do input_corrector entre “solucionalo” e “erradicar o conflito”.
Si que é verdade que a adolescencia é unha etapa un pouco complicada pero que todos acabamos pasamos e sabemos como pode influír.,Si que é verdade que a adolescencia é unha etapa un pouco complicada pero que todos acabamos pasados e sabemos como pode influír.,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"O que quero dicir con isto é que tódolos traballos se deberían valorar do mesmo xeito xa que todos levan o seu tempo e esforzo, sexa do tipo que sexa.","O que quero dicir con isto é que tódolos traballos se deberían valorar do mesmo xeito xa que todos levan o seu tempo e esforzo, sexa do tipo que sexa.",1,"A etiqueta 1 asígnase porque o output_corrector coincide co input_corrector, pero o corrector non resolveu o problema presente na entrada. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
"En certo sentido non é problema dos nenos, é un problema da sociedade e dos valores que se transmiten hoxe en día.","En certo sentido non é problema dos nenos, senón dos adultos; é un problema da sociedade e dos valores que se transmiten hoxe en día.",0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, cambiando “non” por “senón”, o que mellora a clareza e a corrección gramatical da oración."
Na miña opinión unha sociedade así non é boa e hai que promover a cultura e o esforzo e non darlle relevancia a quen intenta vivir do conto.,"Na miña opinión, unha sociedade así non é boa e hai que promover a cultura e o esforzo, e non lle dar relevancia a quen tenta vivir do conto.",0,"O output_corrector é adecuado porque corrixiu o erro do input_corrector, mellorando a gramática e a sintaxe."
E isto non é favorable nin para os pais nin para os fillos,E isto non é favorable nin para os pais nin para os fillos léinn,1,"A etiqueta 1 asígnase porque o output_corrector non pode considerarse correcto xa que introduce un problema gramatical novo. Non foi posible extraer unha avaliación válida do modelo, polo que se aplica unha saída conservadora que require revisión manual."
